년월,시도명,시군구명,연령대코드,결제상품명,사용빈도,year,month,year_month,행정구역
2019-05-01,경기도,이천시,80,이천사랑지역화폐,3,2019,5,2019-05,이천시
2019-05-01,경기도,파주시,30,파주 Pay(파주페이),9,2019,5,2019-05,파주시
2019-05-01,경기도,파주시,40,파주 Pay(파주페이),10,2019,5,2019-05,파주시
2019-05-01,경기도,파주시,50,부천페이,1,2019,5,2019-05,파주시
2019-05-01,경기도,파주시,50,파주 Pay(파주페이),3,2019,5,2019-05,파주시
2019-05-01,경기도,파주시,60,파주 Pay(파주페이),1,2019,5,2019-05,파주시
2019-05-01,경기도,평택시,30,행복화성지역화폐,3,2019,5,2019-05,평택시
2019-05-01,경기도,평택시,30,오산화폐 오색전,2,2019,5,2019-05,평택시
2019-05-01,경기도,평택시,30,용인와이페이,1,2019,5,2019-05,평택시
2019-05-01,경기도,평택시,40,행복화성지역화폐,2,2019,5,2019-05,평택시
2019-05-01,경기도,평택시,50,행복화성지역화폐,1,2019,5,2019-05,평택시
2019-05-01,경기도,포천시,20,동두천사랑카드,3,2019,5,2019-05,포천시
2019-05-01,경기도,하남시,10,하남하머니,56,2019,5,2019-05,하남시
2019-05-01,경기도,하남시,20,하남하머니,536,2019,5,2019-05,하남시
2019-05-01,경기도,하남시,30,하남하머니,2242,2019,5,2019-05,하남시
2019-05-01,경기도,하남시,40,하남하머니,3175,2019,5,2019-05,하남시
2019-05-01,경기도,하남시,50,하남하머니,1232,2019,5,2019-05,하남시
2019-05-01,경기도,하남시,60,하남하머니,393,2019,5,2019-05,하남시
2019-05-01,경기도,하남시,70,하남하머니,90,2019,5,2019-05,하남시
2019-05-01,경기도,하남시,80,하남하머니,3,2019,5,2019-05,하남시
2019-05-01,경기도,화성시,10,수원페이,2,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,10,행복화성지역화폐,91,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,20,수원페이,1,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,20,행복화성지역화폐,897,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,30,수원페이,2,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,30,행복화성지역화폐,6657,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,30,용인와이페이,1,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,40,용인와이페이,1,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,40,수원페이,5,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,40,오산화폐 오색전,1,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,40,행복화성지역화폐,9529,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,50,행복화성지역화폐,1932,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,50,수원페이,2,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,50,오산화폐 오색전,1,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,60,행복화성지역화폐,295,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,70,행복화성지역화폐,58,2019,5,2019-05,화성시
2019-05-01,경기도,화성시,80,행복화성지역화폐,2,2019,5,2019-05,화성시
2019-06-01,경기도,가평군,10,가평사랑상품권,29,2019,6,2019-06,가평군
2019-06-01,경기도,가평군,20,가평사랑상품권,88,2019,6,2019-06,가평군
2019-06-01,경기도,가평군,30,가평사랑상품권,311,2019,6,2019-06,가평군
2019-06-01,경기도,가평군,40,Thank You Pay-N,1,2019,6,2019-06,가평군
2019-06-01,경기도,가평군,40,가평사랑상품권,466,2019,6,2019-06,가평군
2019-06-01,경기도,가평군,50,가평사랑상품권,573,2019,6,2019-06,가평군
2019-06-01,경기도,가평군,50,Thank You Pay-N,2,2019,6,2019-06,가평군
2019-06-01,경기도,가평군,60,가평사랑상품권,61,2019,6,2019-06,가평군
2019-06-01,경기도,가평군,70,가평사랑상품권,16,2019,6,2019-06,가평군
2019-06-01,경기도,고양시 덕양구,10,고양페이카드,33,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 덕양구,20,고양페이카드,505,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 덕양구,30,고양페이카드,1664,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 덕양구,40,고양페이카드,2288,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 덕양구,50,고양페이카드,1353,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 덕양구,60,고양페이카드,293,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 덕양구,70,고양페이카드,17,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산동구,10,고양페이카드,69,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산동구,20,행복화성지역화폐,1,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산동구,20,고양페이카드,568,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산동구,30,고양페이카드,1093,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산동구,40,고양페이카드,1458,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산동구,50,고양페이카드,743,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산동구,60,고양페이카드,160,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산동구,70,고양페이카드,6,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산서구,10,고양페이카드,72,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산서구,20,고양페이카드,434,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산서구,30,파주 Pay(파주페이),1,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산서구,30,고양페이카드,1075,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산서구,40,고양페이카드,1534,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산서구,50,고양페이카드,886,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산서구,60,고양페이카드,208,2019,6,2019-06,고양시
2019-06-01,경기도,고양시 일산서구,70,고양페이카드,14,2019,6,2019-06,고양시
2019-06-01,경기도,과천시,10,과천화폐 과천토리,49,2019,6,2019-06,과천시
2019-06-01,경기도,과천시,20,과천화폐 과천토리,365,2019,6,2019-06,과천시
2019-06-01,경기도,과천시,30,과천화폐 과천토리,1247,2019,6,2019-06,과천시
2019-06-01,경기도,과천시,40,과천화폐 과천토리,1972,2019,6,2019-06,과천시
2019-06-01,경기도,과천시,50,과천화폐 과천토리,1092,2019,6,2019-06,과천시
2019-06-01,경기도,과천시,60,과천화폐 과천토리,238,2019,6,2019-06,과천시
2019-06-01,경기도,과천시,70,과천화폐 과천토리,75,2019,6,2019-06,과천시
2019-06-01,경기도,과천시,80,과천화폐 과천토리,4,2019,6,2019-06,과천시
2019-06-01,경기도,광명시,10,광명사랑화폐,40,2019,6,2019-06,광명시
2019-06-01,경기도,광명시,20,광명사랑화폐,543,2019,6,2019-06,광명시
2019-06-01,경기도,광명시,30,광명사랑화폐,1788,2019,6,2019-06,광명시
2019-06-01,경기도,광명시,40,광명사랑화폐,3633,2019,6,2019-06,광명시
2019-06-01,경기도,광명시,50,광명사랑화폐,2513,2019,6,2019-06,광명시
2019-06-01,경기도,광명시,60,광명사랑화폐,611,2019,6,2019-06,광명시
2019-06-01,경기도,광명시,70,광명사랑화폐,107,2019,6,2019-06,광명시
2019-06-01,경기도,광명시,80,광명사랑화폐,19,2019,6,2019-06,광명시
2019-06-01,경기도,광주시,10,광주사랑카드,62,2019,6,2019-06,광주시
2019-06-01,경기도,광주시,20,광주사랑카드,388,2019,6,2019-06,광주시
2019-06-01,경기도,광주시,30,광주사랑카드,1086,2019,6,2019-06,광주시
2019-06-01,경기도,광주시,40,광주사랑카드,1365,2019,6,2019-06,광주시
2019-06-01,경기도,광주시,50,광주사랑카드,762,2019,6,2019-06,광주시
2019-06-01,경기도,광주시,60,광주사랑카드,106,2019,6,2019-06,광주시
2019-06-01,경기도,광주시,70,광주사랑카드,12,2019,6,2019-06,광주시
2019-06-01,경기도,광주시,80,광주사랑카드,3,2019,6,2019-06,광주시
2019-06-01,경기도,구리시,10,구리사랑카드,38,2019,6,2019-06,구리시
2019-06-01,경기도,구리시,20,구리사랑카드,413,2019,6,2019-06,구리시
2019-06-01,경기도,구리시,30,구리사랑카드,1255,2019,6,2019-06,구리시
2019-06-01,경기도,구리시,30,Thank You Pay-N,1,2019,6,2019-06,구리시
2019-06-01,경기도,구리시,40,구리사랑카드,1838,2019,6,2019-06,구리시
2019-06-01,경기도,구리시,40,의정부사랑카드,1,2019,6,2019-06,구리시
2019-06-01,경기도,구리시,50,구리사랑카드,1038,2019,6,2019-06,구리시
2019-06-01,경기도,구리시,60,구리사랑카드,215,2019,6,2019-06,구리시
2019-06-01,경기도,구리시,70,구리사랑카드,44,2019,6,2019-06,구리시
2019-06-01,경기도,군포시,10,군포愛머니,681,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,20,행복화성지역화폐,1,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,20,군포愛머니,3459,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,30,군포愛머니,9432,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,40,군포愛머니,18674,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,40,행복화성지역화폐,4,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,40,과천화폐 과천토리,3,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,50,행복화성지역화폐,1,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,50,군포愛머니,10497,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,60,군포愛머니,3792,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,70,군포愛머니,1032,2019,6,2019-06,군포시
2019-06-01,경기도,군포시,80,군포愛머니,129,2019,6,2019-06,군포시
2019-06-01,경기도,남양주시,10,Thank You Pay-N,91,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,20,양평통보,1,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,20,Thank You Pay-N,1071,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,30,Thank You Pay-N,5317,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,30,구리사랑카드,1,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,40,양평통보,2,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,40,Thank You Pay-N,9906,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,50,양평통보,4,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,50,구리사랑카드,1,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,50,Thank You Pay-N,4777,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,60,Thank You Pay-N,855,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,70,Thank You Pay-N,156,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,80,Thank You Pay-N,17,2019,6,2019-06,남양주시
2019-06-01,경기도,남양주시,90+,Thank You Pay-N,6,2019,6,2019-06,남양주시
2019-06-01,경기도,동두천시,10,동두천사랑카드,37,2019,6,2019-06,동두천시
2019-06-01,경기도,동두천시,20,동두천사랑카드,195,2019,6,2019-06,동두천시
2019-06-01,경기도,동두천시,30,하남하머니,5,2019,6,2019-06,동두천시
2019-06-01,경기도,동두천시,30,동두천사랑카드,673,2019,6,2019-06,동두천시
2019-06-01,경기도,동두천시,40,하남하머니,10,2019,6,2019-06,동두천시
2019-06-01,경기도,동두천시,40,동두천사랑카드,702,2019,6,2019-06,동두천시
2019-06-01,경기도,동두천시,50,동두천사랑카드,526,2019,6,2019-06,동두천시
2019-06-01,경기도,동두천시,60,동두천사랑카드,138,2019,6,2019-06,동두천시
2019-06-01,경기도,동두천시,70,동두천사랑카드,30,2019,6,2019-06,동두천시
2019-06-01,경기도,동두천시,80,동두천사랑카드,4,2019,6,2019-06,동두천시
2019-06-01,경기도,부천시,10,부천페이,473,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,20,부천페이,6391,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,20,군포愛머니,1,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,30,군포愛머니,13,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,30,부천페이,15785,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,40,부천페이,20440,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,40,군포愛머니,10,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,40,하남하머니,2,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,50,부천페이,10972,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,50,군포愛머니,5,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,50,하남하머니,2,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,60,군포愛머니,2,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,60,부천페이,3365,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,60,하남하머니,1,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,70,하남하머니,1,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,70,부천페이,305,2019,6,2019-06,부천시
2019-06-01,경기도,부천시,80,부천페이,74,2019,6,2019-06,부천시
2019-06-01,경기도,성남시 분당구,40,광주사랑카드,2,2019,6,2019-06,성남시
2019-06-01,경기도,수원시 권선구,10,수원페이,32,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 권선구,20,수원페이,1010,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 권선구,20,용인와이페이,2,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 권선구,30,수원페이,2186,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 권선구,40,수원페이,2431,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 권선구,50,수원페이,1981,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 권선구,60,수원페이,244,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 권선구,70,수원페이,12,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 권선구,80,수원페이,1,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,10,수원페이,62,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,20,수원페이,1539,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,30,용인와이페이,1,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,30,수원페이,3355,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,40,행복화성지역화폐,1,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,40,군포愛머니,2,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,40,용인와이페이,3,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,40,수원페이,4092,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,50,수원페이,1864,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,50,군포愛머니,1,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,50,용인와이페이,1,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,60,수원페이,213,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,70,수원페이,8,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 영통구,80,수원페이,2,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 장안구,10,수원페이,89,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 장안구,20,수원페이,888,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 장안구,30,수원페이,2127,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 장안구,40,수원페이,2984,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 장안구,50,수원페이,1969,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 장안구,60,수원페이,363,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 장안구,70,수원페이,50,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 장안구,80,수원페이,2,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 팔달구,10,수원페이,60,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 팔달구,20,수원페이,1038,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 팔달구,30,수원페이,1986,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 팔달구,40,수원페이,2466,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 팔달구,50,수원페이,1882,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 팔달구,60,수원페이,238,2019,6,2019-06,수원시
2019-06-01,경기도,수원시 팔달구,70,수원페이,32,2019,6,2019-06,수원시
2019-06-01,경기도,시흥시,30,부천페이,1,2019,6,2019-06,시흥시
2019-06-01,경기도,시흥시,40,안산사랑상품권 다온,3,2019,6,2019-06,시흥시
2019-06-01,경기도,시흥시,40,부천페이,5,2019,6,2019-06,시흥시
2019-06-01,경기도,시흥시,40,광명사랑화폐,1,2019,6,2019-06,시흥시
2019-06-01,경기도,시흥시,50,용인와이페이,2,2019,6,2019-06,시흥시
2019-06-01,경기도,시흥시,50,부천페이,5,2019,6,2019-06,시흥시
2019-06-01,경기도,안산시 단원구,10,안산사랑상품권 다온,199,2019,6,2019-06,안산시
2019-06-01,경기도,안산시 단원구,20,안산사랑상품권 다온,1999,2019,6,2019-06,안산시
